,Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
43097,male,محمد,یاسمی,زنجان,البرز,Iran,50,36.1252,38.0978,135.6174,0.8284,0.0,0.0,0.6859,3.031,5.5538,0.7914,6.2647,6.4868,3.0287,13.451,58.5376,40.146,2.3869,0.0,0.0549,1.9903,1.0044,5.9013,28.0074,Investor
122690,female,Indie,Martin,Masterton,Marlborough,New Zealand,30,30.3101,39.9282,156.9915,0.0,0.0,19.2488,0.7664,2.5572,6.2091,0.5166,3.6894,8.0571,3.5993,14.521,13.2204,29.9386,1.9914,0.0,0.2025,5.8869,0.0018,3.7659,42.4852,Investor
172167,male,Norman,Fisher,Albury,Australian Capital Territory,Australia,41,29.659,35.4207,170.9021,0.0,0.0,0.0,1.0031,1.6604,6.9496,0.5531,5.5318,5.2717,1.1688,15.1891,242.3038,32.7738,2.1307,0.0,0.0123,1.4772,0.0856,4.558,6.5265,Investor
214078,female,Nelli,Halonen,Kittilä,South Karelia,Finland,36,29.7239,44.4844,139.2889,0.0,0.2284,16.8988,0.8096,7.5161,6.4208,0.42,3.4813,8.592,2.8649,13.7107,16.7878,30.4691,1.9954,0.0483,0.7018,3.1767,0.0,3.7923,23.1916,Investor
463297,female,Tatiane,Novaes,Uberlândia,Pernambuco,Brazil,50,6.4832,41.9747,186.0678,0.0,0.0284,0.0,0.8188,9.1804,6.3458,0.4964,5.1742,5.0266,3.1349,15.7607,110.2149,7.1665,2.2639,0.0964,0.6773,2.2531,0.0149,3.8091,30.506,Investor
14500,male,Melvin,Hayes,Portsmouth,County Fermanagh,United Kingdom,38,32.8988,26.3016,151.7431,0.0,0.0118,15.3272,0.8309,4.0572,8.4012,0.4391,3.4819,6.9817,3.51,14.5289,21.8424,35.9358,1.9263,0.0,0.7007,1.1309,0.0153,3.533,45.2256,Investor
122591,female,Waltraud,Rommel,Herford,Berlin,Germany,27,33.9951,8.4528,127.3491,0.0,0.0292,0.0,0.7275,5.5213,10.0133,0.4793,5.5181,5.9705,3.4369,13.6638,62.7455,39.892,1.9139,0.0285,0.4027,5.7931,0.0204,3.3576,45.127,Investor
82908,male,Philippe,French,Chesterville,Québec,Canada,45,3.0731,9.992,98.7616,0.0,0.0701,4.352,1.6243,9.4568,5.6858,0.5539,3.9699,4.8338,4.2224,11.7612,97.6345,4.114,1.8952,0.1706,0.7,1.0325,0.0413,3.4274,77.9713,Investor
127376,male,Cory,Davidson,Sunshine Coast,Australian Capital Territory,Australia,30,6.7453,4.0885,101.829,0.0,0.045,1.1663,0.6879,4.3516,6.0549,0.4919,3.1653,5.0266,5.251,11.7106,0.0,4.317,1.7446,0.1229,0.7379,4.1348,0.0062,2.1946,101.2411,Investor
125118,female,Ievgeniya,Romanishin,Pidgorodne,Volinska,Ukraine,33,9.9524,8.8235,136.3031,0.0,0.1084,126.7452,0.7521,4.6455,6.2109,0.9824,2.9535,7.4663,3.6882,13.2867,177.2804,7.7055,1.7861,0.0003,0.0018,0.2088,0.0106,2.4162,43.1368,Investor
215658,female,Flavie,Rousseau,Champigny-sur-Marne,Hautes-Alpes,France,34,3.8624,44.8124,162.1387,0.0,0.1948,35.5148,0.7614,8.315,4.483,0.7205,3.5968,7.4311,3.5073,14.3395,270.8582,0.0,1.9232,0.1758,0.0091,1.1238,0.0,2.7945,29.7635,Investor
46665,male,Amol,Mathew,Ramgarh,Jammu and Kashmir,India,48,8.9591,8.0698,111.1609,0.1378,0.0426,3.8917,0.682,6.008,0.8267,0.3431,3.4571,8.2889,2.2,11.0856,19.83,6.9225,1.9484,0.0395,0.9044,6.3975,0.0031,2.8826,6.1327,Investor
133920,female,Eléa,Riviere,Versailles,Maine-et-Loire,France,28,20.0215,10.6342,141.1547,0.0,0.0,55.7882,0.8454,3.3715,6.1488,0.5225,2.9753,7.3418,2.2556,13.6919,41.651,17.3486,1.784,0.0,0.2262,2.5868,0.0,2.8917,11.4185,Investor
35412,male,Muharrem,Kwinten,Reuver,Drenthe,Netherlands,30,21.4268,22.7582,119.6199,0.0,0.0534,14.2198,0.8862,11.1384,6.0814,0.4757,3.6187,8.9132,5.9662,12.7235,35.3328,21.6723,1.9807,0.0,0.4329,0.0,0.0,3.6609,100.3491,Investor
297025,male,Leevi,Lehto,Kitee,Kainuu,Finland,29,37.5648,13.4365,103.4166,0.0,1.062,7.4503,1.8205,2.2567,2.602,0.5208,5.2835,8.1007,0.7786,11.0531,104.0715,36.4241,1.6156,0.0,0.0585,5.8805,0.003,2.6647,1.5384,Investor
143107,male,Nicklas,Mortensen,Odense Sv,Danmark,Denmark,45,18.7129,10.0209,161.4386,0.0,0.0855,4.9207,0.7831,3.8871,5.7454,0.6433,3.9163,7.148,3.5188,14.2655,263.0908,19.7022,1.9152,0.019,0.0065,0.0,0.0,3.4141,38.9618,Investor
166465,male,Larry,Daniels,Tallahassee,Utah,United States,50,2.7553,11.243,105.4824,0.0,2.4121,12.835,0.9822,6.2197,4.127,0.4912,3.0797,7.3684,6.2156,11.8482,138.5249,3.1133,1.823,1.1509,0.0,3.9463,0.9938,2.2104,104.801,Investor
295519,male,Philip,Grewal,Cornwall,Ontario,Canada,36,21.4947,32.8455,110.278,0.0,0.0,7.2336,0.6711,7.6396,4.7916,0.5715,4.2892,7.2263,4.3147,12.4093,85.5586,22.6955,2.0861,0.0,0.0024,4.6248,0.7461,4.0927,64.9226,Investor
5058,female,Dhanashri,Anchan,Pudukkottai,Chandigarh,India,41,13.5388,7.3063,159.6185,1.4175,0.0546,1.4172,0.6515,2.2714,4.9598,4.8317,3.3107,14.9934,5.2168,14.4463,95.9477,15.3142,1.8291,0.1104,0.0075,6.7456,0.0382,2.7712,100.2667,Investor
313873,female,Julia,Jokinen,Kristinestad,Finland Proper,Finland,32,21.0267,6.4042,98.6024,0.0382,0.0121,4.7464,0.6848,8.4422,3.6076,0.3269,1.4574,6.6666,5.6774,11.279,1.3947,20.8716,1.3052,0.0739,0.6808,2.6323,0.0018,1.5933,98.6099,Investor
291034,female,Morena,Dupuis,Weiningen (Zh),Fribourg,Switzerland,37,7.6429,42.7206,180.4852,0.0,0.0453,0.591,0.735,3.2856,1.8915,0.5697,4.4574,6.5448,2.395,14.3015,236.2958,4.4236,2.1572,0.1285,0.6694,4.0021,0.0161,3.3565,10.2524,Investor
176027,male,Derek,Wells,Durham,Warwickshire,United Kingdom,42,30.2288,44.4365,111.7518,0.0,0.0291,36.3087,0.7098,7.5493,4.0112,0.7451,4.0722,7.2524,3.8712,12.3545,213.3226,30.8402,2.0367,0.0,0.0307,1.2594,0.7214,3.8569,47.3378,Investor
162833,female,Francisca,Rubio,Sevilla,Comunidad de Madrid,Spain,49,8.1569,8.8721,146.1399,0.1596,0.0,0.0,1.9627,3.1725,3.592,0.572,3.6552,5.3551,3.7734,13.5332,108.9279,7.4889,1.6856,0.0,0.1963,4.7507,2.0339,2.7431,48.5491,Investor
340408,male,Raúl,Concepción,San Felipe (El Chilarillo),Guerrero,Mexico,59,17.6087,11.375,210.5587,0.0,0.042,11.8085,0.8223,7.6688,3.8882,1.7253,2.6424,10.1448,3.8787,15.8594,1.535,17.0638,1.6921,0.2462,0.0205,0.9072,0.0026,2.5815,47.1327,Investor
435987,female,Vildan,Koyuncu,Amasya,Yalova,Turkey,33,19.2402,15.2266,136.494,0.3089,0.0454,34.5979,0.6372,7.8602,7.6024,1.5823,4.4562,9.11,4.2899,13.8119,80.5307,22.0928,2.0234,0.0,0.0174,5.0353,1.1075,3.7957,68.4628,Investor
81347,male,Elias,Kivi,Närpes,Northern Ostrobothnia,Finland,34,36.2679,10.0472,154.1194,1.0653,0.0236,5.776,0.7178,9.1268,6.1319,3.8653,3.5134,12.8699,3.37,14.204,9.3641,43.1445,1.8949,0.1354,0.0133,4.7556,0.016,3.4554,38.3447,Investor
256192,male,Slaven,Kuzmanović,Niš,Mačva,Serbia,33,46.7231,9.9157,92.0482,1.5996,0.032,4.1911,2.9093,1.1552,2.7818,0.6205,2.557,17.5191,4.465,11.0107,100.3862,47.1134,1.7555,0.0,0.0617,6.978,0.0073,4.8483,76.6242,Investor
221695,male,Macit,Adal,Kahramanmaraş,Amasya,Turkey,48,26.2349,43.9153,134.0015,0.0,0.2463,8.8281,0.7088,11.8258,6.832,0.7412,5.4059,6.1386,3.8358,13.3194,285.554,28.8814,2.2764,0.1892,0.0,0.6751,0.0372,4.8024,52.073,Investor
308148,female,Sahana,Chavare,Ulhasnagar,Tamil Nadu,India,44,20.0401,9.4462,181.1662,0.0,0.0,233.2715,0.8506,3.3575,6.93,0.5378,2.5795,7.1007,4.4077,15.0359,96.0388,20.4163,1.5734,0.0,0.2428,7.1197,0.0004,2.1503,87.7143,Investor
469974,male,Loke,Thorgersen,Sigerfjord,Hedmark,Norway,27,12.2301,10.8389,100.4686,0.0,0.0,4.2338,0.7608,7.858,3.2153,0.5237,3.3323,7.111,0.0,11.3764,105.49,10.4748,1.8225,0.0,0.0052,1.082,0.0048,2.795,0.0,Investor
50283,female,Eleanor,Austin,Tipperary,Cork City,Ireland,35,8.5544,9.4913,71.413,0.0,0.8406,0.0,1.0943,4.7969,5.4271,0.5694,1.0072,10.5018,2.7921,10.2383,338.0675,5.7911,0.7143,0.0,0.4662,5.9327,0.0,0.5951,20.7927,Investor
268851,male,Koray,Akgül,Karabük,Kilis,Turkey,49,30.2882,41.6947,100.4704,0.016,0.2213,24.4544,0.6105,11.4005,6.7718,1.3709,3.6566,10.3727,1.9461,11.778,201.2568,31.5562,2.0459,0.1043,0.0,5.9746,0.0238,4.0077,8.2659,Investor
114715,male,سهیل,رضایی,زاهدان,خراسان شمالی,Iran,32,36.3409,44.8696,149.9325,0.0,0.6169,0.0,2.6447,7.1708,3.8487,0.8668,4.351,6.3875,3.3727,13.7577,203.402,36.6208,1.975,0.0,0.0143,5.008,0.1662,3.5354,29.0976,Investor
418915,male,Musab,Hidle,Rakkestad,Bergen,Norway,46,29.9974,10.7025,175.6728,1.6275,0.0,0.0,0.6595,5.5465,8.1958,1.6118,4.4723,8.4099,2.7227,15.2742,58.2856,35.9514,2.056,0.2107,0.1118,0.9236,1.5331,4.2423,27.3742,Investor
339176,female,Ana,Perez,Nancy,Rhône,France,45,21.9143,44.8355,122.8216,0.0,0.1526,0.0,0.9854,8.7942,6.5061,0.5376,4.2064,18.7444,2.5615,14.0179,203.7261,25.3542,2.0528,0.0,0.0175,6.7969,1.0846,3.7422,20.6016,Investor
335203,female,Gema,Vega,Madrid,Aragón,Spain,35,13.9371,42.3551,162.156,0.0133,0.0,1.8911,0.8069,9.2389,5.7065,0.6528,4.4619,6.1432,4.3206,14.6786,200.1318,13.9256,2.1075,0.0021,0.0115,4.4358,0.0025,3.6128,76.267,Investor
58417,male,Mustafa,Akman,Kayseri,Kırıkkale,Turkey,52,1.2644,10.1427,116.5493,0.0,0.861,2.816,3.3917,9.9171,8.3812,0.6605,4.1053,4.5598,3.0528,12.582,130.5066,0.6151,1.7377,0.1993,0.122,4.6337,0.0425,2.6758,29.6424,Investor
207916,female,Tava,Farina,Boguslav,Vinnicka,Ukraine,21,20.9413,41.5508,119.0426,0.4715,0.0114,0.0,0.7435,11.1321,6.0801,0.9227,5.1761,9.7327,2.6569,12.9599,149.0448,23.268,2.2921,0.0,0.0071,6.5791,0.0607,5.1302,18.9745,Investor
244429,female,Teresa,Vázquez,Móstoles,Melilla,Spain,26,4.881,11.3305,161.4194,0.0,0.0043,0.0,0.8052,3.3564,2.0571,0.5585,3.6789,6.9397,3.2864,13.6531,252.6076,2.3134,1.8856,0.0369,0.3072,0.3056,0.013,2.5391,22.8995,Investor
468808,male,Jesmer,Bertrand,Eppenhuizen,Utrecht,Netherlands,34,9.1591,37.8139,153.0143,0.0,0.029,39.5463,0.793,9.5731,7.996,0.5885,3.7414,5.3649,0.0,14.3789,238.8696,5.8987,2.0116,0.0,0.1582,0.9695,0.0116,3.0688,0.0,Investor
42277,female,Aleksa,Pantić,Ražanj,Kolubara,Serbia,41,17.9763,39.4993,135.6449,0.1276,0.0,0.0,0.7433,2.8088,2.0255,0.5142,4.5462,7.8407,4.6803,12.8135,163.229,17.3021,2.1706,0.0,0.0066,6.5234,0.0,4.099,79.7566,Investor
459579,male,Leroy,Holt,Bundaberg,Victoria,Australia,36,24.2235,41.9829,102.2096,0.046,0.0536,6.283,0.7363,7.4611,5.4379,0.7729,4.6221,7.4732,4.0339,12.0343,225.8547,25.546,2.211,0.0,0.0026,4.9747,0.0094,4.67,64.3439,Investor
178797,male,Radimir,Sviridovskiy,Kodima,Mikolayivska,Ukraine,33,29.7187,9.0433,144.406,0.2049,0.0,0.0,0.7526,9.9393,7.1506,0.5902,4.0442,5.6814,0.3765,14.0097,111.8933,32.9079,1.8268,0.0,0.1482,1.0748,1.7428,3.4372,0.0,Investor
450317,female,Petúnia,Rocha,Jaraguá do Sul,Mato Grosso,Brazil,41,8.8647,36.4777,97.5665,0.0694,0.0,5.0895,0.599,8.4469,10.7509,0.2575,8.0832,13.3992,2.09,12.3091,20.8595,8.8835,2.421,0.0919,0.0409,7.6099,0.0245,4.3712,16.3022,Investor
358961,female,Oona,Laakso,Paltamo,Central Finland,Finland,19,39.1032,14.2047,145.8575,0.0085,1.1035,29.7879,0.8476,2.6132,4.6954,0.5057,1.7491,8.6038,3.5885,13.4678,137.2104,36.2391,1.4706,0.0,0.0432,3.5256,0.0206,1.9893,39.1612,Investor
106458,female,نیایش,قاسمی,قرچک,قم,Iran,23,12.3843,42.5104,168.1968,0.0,0.029,40.8626,0.7057,2.7928,7.1311,0.5859,4.3504,7.2784,1.2836,14.7902,24.5178,11.1098,2.1369,0.0663,0.0,4.2972,0.0143,3.5834,6.2931,Investor
8078,male,Batur,Balaban,Balıkesir,Batman,Turkey,21,6.9146,9.9325,163.0162,0.0039,0.0352,0.0,1.0394,2.1318,7.6362,0.5612,3.2016,5.783,3.2284,14.5713,398.9583,6.8535,1.5006,0.0555,1.0427,5.8934,0.0,1.671,36.458,Investor
24583,male,Vratislav,Reva,Vishneve,Zakarpatska,Ukraine,36,20.5512,44.1803,175.677,0.3013,0.0,3.003,0.5864,8.9521,4.6884,0.4218,6.0405,5.8119,1.1313,15.1551,52.8444,22.5895,2.3644,0.0,0.1049,3.6664,1.7681,5.297,3.1854,Investor
77480,female,Sara,Steinle,Werlte,Saarland,Germany,51,12.118,4.7889,136.282,0.0,0.5977,0.0,0.6582,1.758,5.7692,0.2085,5.359,8.5133,2.5679,13.5873,105.8552,13.0354,1.0308,0.0,0.9643,6.944,0.0,1.3642,18.4841,Investor
67456,female,Milja,Rist,Storås,Sogn og Fjordane,Norway,51,30.9924,8.0981,121.356,0.208,0.0467,24.8128,0.6826,8.9328,5.1203,1.4794,2.7998,8.49,2.4237,12.7104,28.7543,32.9229,1.5426,0.0,0.0512,4.3513,1.2793,2.1303,17.8832,Investor
205334,male,Emir,Lilleland,Åmot,Møre og Romsdal,Norway,26,5.9124,7.5509,107.3831,0.0048,0.0117,0.0,0.7482,5.0326,2.4051,0.563,3.1787,7.1184,3.7536,11.5335,0.0,3.5339,1.86,0.0596,0.7617,5.9678,0.0146,2.5495,33.6989,Investor
441033,female,Purificación,Montero,Santa Cruz de Tenerife,Cantabria,Spain,23,18.8886,45.921,182.6524,0.0,0.0003,5.3336,0.7497,5.1595,5.3335,0.7089,5.2473,6.2524,1.2671,15.1988,0.0,19.8884,2.2588,0.0,0.3282,0.6761,0.0065,4.7645,5.0295,Investor
444525,male,Radomir,Majstorović,Prokuplje,Raška,Serbia,43,17.2947,43.3228,138.6508,0.0,0.0547,3.3696,0.8087,4.5346,5.946,0.5594,4.2119,7.7156,3.5064,13.735,112.2222,16.8731,2.0958,0.0697,0.6284,0.0,0.0,3.7751,38.5977,Investor
156983,male,Azuma,Ceja,Misión,Nayarit,Mexico,27,25.9433,27.232,103.3872,0.0,3.2675,0.0,1.4077,11.4577,2.6867,0.4482,1.6715,8.2141,1.1622,11.6322,81.3732,24.9448,1.5866,0.0237,0.0408,2.9573,0.7448,2.3037,2.8371,Investor
61426,male,Flynn,Zhang,Tauranga,Northland,New Zealand,48,15.1976,10.656,153.966,0.0,3.1924,40.6829,0.7258,9.7894,8.2819,1.6095,3.5914,7.3882,4.6844,14.3751,49.1928,15.5501,1.9017,0.082,0.0636,2.3095,0.0391,3.0722,98.451,Investor
303735,female,ثنا,کوتی,بروجرد,یزد,Iran,19,8.6372,5.8077,122.5156,0.2361,0.1712,8.103,0.6023,3.4841,7.3753,0.5556,12.0359,3.4116,4.7192,13.5884,16.7784,8.3062,2.0382,0.1033,0.5929,1.4339,0.0,3.074,97.9882,Investor
153977,male,Slavuta,Makovey,Zelenodolsk,Mikolayivska,Ukraine,48,16.9617,6.5661,151.6804,0.1969,0.0387,0.0,0.7446,3.1779,3.3992,0.4816,2.5717,7.1795,7.5998,13.6167,115.0665,18.8849,1.6425,0.2004,0.9512,3.1845,0.0134,2.4549,102.7579,Investor
256815,female,Esther,Teufel,Mühlberg/Elbe,Mecklenburg-Vorpommern,Germany,42,39.0815,40.6798,117.2195,0.0,0.0012,0.043,1.4479,11.426,6.1516,0.6622,4.127,6.7333,4.1379,12.6291,192.0542,41.5232,2.0764,0.0,0.6077,5.1529,0.0207,4.191,71.6116,Investor
178143,female,Nerea,Molina,Torrente,Castilla la Mancha,Spain,49,24.2342,16.3733,131.1799,0.0,0.0,3.0908,0.6182,7.4302,4.7546,0.5793,6.3839,5.2302,0.7115,13.2274,1.4039,25.0221,1.9881,0.1142,0.0,2.3836,0.0037,3.9343,0.698,Investor
467137,female,Soncelika,Homich,Zaporizhzhya,Lvivska,Ukraine,41,37.3663,8.5527,123.4023,0.0239,0.0,12.7709,0.8266,1.9445,4.9678,0.6851,0.5986,8.8263,1.7035,12.5073,40.3565,38.4251,0.9888,0.036,0.9146,0.6326,0.0078,0.927,5.6477,Investor
404573,female,Sheryl,Owens,Roscrea,Tipperary,Ireland,34,32.7259,9.1905,160.9811,0.0,0.2797,2.8214,0.5647,8.9606,4.2956,0.3949,7.2294,5.6079,3.2038,14.4586,36.4399,36.0769,1.7501,0.1769,0.8606,4.615,0.0116,2.7715,27.1329,Investor
166349,female,Eugenia,Benítez,Gandía,Comunidad Valenciana,Spain,47,15.3042,9.4369,133.884,0.0,0.0992,329.1069,0.8838,3.8407,9.6402,1.1419,2.9874,5.9853,1.5946,13.2085,121.2587,16.6173,1.8255,0.0,0.0009,3.1836,0.0,2.7047,3.7818,Investor
367922,male,Oscar,Li,Christchurch,Tasman,New Zealand,25,20.5901,41.4566,150.3046,0.0,0.0787,0.0,0.7479,2.3331,4.8357,0.5634,4.3093,6.5262,4.5409,14.0357,58.6032,20.6353,2.0993,0.0163,0.5389,0.7916,0.0066,4.0172,92.9402,Investor
264318,male,Jeffery,Cunningham,Orange,Tasmania,Australia,35,3.6915,7.1404,137.4464,0.0,0.0608,9.8166,0.8097,7.9849,4.3441,0.5535,1.3385,7.8736,4.1561,13.3165,188.527,1.2455,1.2823,0.1765,0.7476,6.7819,0.0125,1.1598,63.812,Investor
160025,female,Abigail,Byrd,Manchester,East Sussex,United Kingdom,57,16.3377,9.3034,103.8593,0.0,0.069,3.9642,0.7601,8.8363,4.8543,0.6647,1.3167,8.4367,4.5035,11.8559,86.9114,14.9921,1.1588,0.0081,0.0246,5.9743,0.0115,1.247,89.1222,Investor
278813,female,Elena,Moreno,Talavera de la Reina,Cantabria,Spain,27,33.6403,6.8671,134.7983,0.0,0.2331,8.186,0.2926,7.0329,5.1507,0.6572,13.2306,5.2038,0.9551,13.3152,20.3739,37.2142,1.828,0.0,0.0,3.47,0.0265,3.1353,2.6328,Investor
195946,male,Jack,Patel,Melbourne,New Brunswick,Canada,23,14.8859,5.4721,111.7594,0.0801,0.0,0.0,1.2215,5.3513,3.3959,0.4616,1.5692,10.7001,3.3542,12.0243,212.8559,14.6514,1.3107,0.0,0.9289,7.3298,0.0168,1.4781,27.044,Investor
204561,female,Jasmine,Jackson,Napier,Northland,New Zealand,32,28.4394,35.5812,162.0577,0.0,0.7462,0.0,2.6659,2.4994,0.5174,0.1878,11.0605,6.2598,6.6128,12.9128,105.2341,26.9815,1.6637,0.0,0.2234,1.3159,0.0,2.5634,92.0951,Investor
310317,female,Steffanie,Hoekzema,Heusden gem Heusden,Drenthe,Netherlands,34,27.6336,5.6201,164.1779,0.8513,0.0,7.3877,0.5018,9.1099,2.0622,1.1803,9.676,5.5645,1.4609,13.5928,14.441,26.8749,1.9446,0.0061,0.0,2.726,0.126,4.0047,2.9115,Investor
163820,female,Kayla,Roberts,Whanganui,Wellington,New Zealand,38,22.5865,9.4111,122.3606,0.0,0.0091,0.0,0.7106,2.132,3.6838,0.5566,3.638,6.8347,3.3408,12.5293,2.5918,21.4746,1.9634,0.1132,0.0016,6.2305,0.0188,3.734,30.8228,Investor
287040,male,Fernando,Martin,La Palma,Asturias,Spain,19,27.788,11.0203,138.1845,0.0,0.3037,101.5969,0.7359,4.3387,5.0599,0.8105,1.6542,18.6978,3.4711,13.3058,62.3863,26.5884,1.4349,0.0,0.6016,7.1071,0.0,1.8678,34.4386,Investor
94767,male,Jozias,Wijnstra,Raard,Drenthe,Netherlands,52,39.9578,29.7155,164.9757,1.9367,0.0,12.1046,0.5948,5.3627,3.1521,0.6909,5.5337,15.1309,4.5839,14.0963,17.9652,42.5455,2.2419,0.2314,0.0501,7.5644,1.0811,5.5318,66.5413,Investor
208580,male,Fedir,Matviyiv,Lubni,Lvivska,Ukraine,19,18.6022,9.6751,117.2719,0.0,0.1187,0.0,2.8391,4.5202,4.0557,0.6652,2.5223,18.3804,3.5787,12.3507,193.4639,18.744,1.7021,0.0,0.4606,7.0794,0.0044,3.0127,37.5551,Investor
403445,male,Derzhislav,Butnik,Kalmiuske,Dnipropetrovska,Ukraine,53,20.0063,7.6967,206.8341,0.0601,0.0,12.5262,0.815,9.511,4.6487,0.6349,1.9292,6.5757,0.1646,16.0809,144.5819,20.0797,1.3916,0.0226,0.273,0.8088,0.0197,1.8964,0.0,Investor
206089,female,Lylou,Thomas,Le Havre,Sarthe,France,41,9.0121,52.3038,154.1906,0.0,2.3665,3.999,0.85,8.4923,4.4585,0.4558,5.424,12.0346,4.3355,13.7922,67.6101,7.9312,2.2534,0.0879,0.0394,7.5059,0.0208,3.7429,78.9076,Investor
273710,male,Flynn,Patel,Whangarei,Hawke'S Bay,New Zealand,42,12.7452,5.7689,182.8036,2.4823,0.0078,2.5624,1.4908,3.4997,3.9976,0.6154,2.9386,4.1701,3.8049,15.0203,94.9342,14.6673,1.6107,0.0753,0.0,1.712,0.0339,3.8638,40.1913,Investor
151515,male,Deniz,Eronat,Amasya,Van,Turkey,39,1.2751,41.2563,146.8732,0.1303,0.0404,4.2467,0.6863,8.2425,3.9979,1.4743,6.1355,7.8226,1.7461,13.7054,0.0,0.0,2.3702,0.0,0.0,5.3184,0.026,4.0881,6.8424,Investor
109434,female,Kim,Brewer,Portmarnock,Meath,Ireland,27,21.2766,14.2152,101.3452,0.0,0.217,90.813,0.6,4.7377,2.3604,1.0854,0.7483,13.7547,2.795,10.7103,270.4407,16.2034,1.2059,0.0,0.9315,6.2861,0.0,1.28,14.8349,Investor
234093,male,Kuzey,Türkdoğan,Çanakkale,Çorum,Turkey,24,1.4144,5.6926,160.9162,0.091,0.0392,0.0,0.8212,7.5797,2.9934,0.5225,2.1144,6.5441,3.5461,14.2,128.4248,0.1771,1.4064,0.067,0.0118,1.1589,0.0146,1.4351,31.0041,Investor
402153,female,Isabella,Clarke,Rotorua,Auckland,New Zealand,36,3.011,43.8841,117.3332,0.0,0.1002,12.6708,0.7999,5.6237,8.2014,0.466,3.3805,6.6415,0.5731,12.8797,101.9608,0.0,1.9128,0.0,0.7229,1.1381,0.0031,2.7783,3.6973,Investor
117794,male,Nicolas,Li,Stirling,Yukon,Canada,35,16.2464,41.4648,95.3792,0.0,0.0185,2.2908,0.7154,4.5365,2.7957,0.5715,4.3175,7.2686,2.7105,11.0826,161.5254,14.2466,2.1077,0.0,0.0026,3.3367,0.0143,3.6547,12.0744,Investor
286695,female,Arlene,Adams,Iowa Park,Tennessee,United States,25,36.2806,8.6262,157.9807,0.0,0.0,207.7613,0.8314,4.1897,9.0854,0.524,2.5268,9.0895,4.6534,14.3244,92.07,39.3134,1.6539,0.0,0.7337,7.2551,0.0,2.4957,95.4397,Investor
243529,male,Gottfried,Giraud,Zeihen,Aargau,Switzerland,40,24.3448,9.3955,161.0559,0.0,0.0,2.9552,0.746,6.8293,2.0488,0.6635,3.3031,6.8728,3.5886,13.9176,115.509,23.5053,1.8248,0.0,0.0002,5.6797,0.0035,3.0901,27.3644,Investor
49442,male,Tim,Lucas,Gelterfingen,St. Gallen,Switzerland,25,17.56,7.5542,177.2963,0.034,0.0,0.0,0.8373,4.4205,5.0256,0.4788,3.3074,5.7536,4.3869,15.1272,93.1274,18.4344,1.61,0.0,0.0141,4.1366,1.3608,2.2119,63.9976,Investor
220685,female,Isabela,Hernádez,Pueblito de Allende,Yucatan,Mexico,32,27.9342,10.9716,186.0484,0.2953,0.0,4.0629,0.5425,7.4498,5.0605,0.3113,6.5939,5.4051,1.8273,15.6256,18.302,29.7406,2.0023,0.0,0.0592,6.0765,1.4486,3.9633,8.7063,Investor
129705,female,Michèle,Colin,Chavannes-le-Veyron,Jura,Switzerland,48,1.4739,40.8571,166.1814,0.0,0.0955,0.0,0.7833,8.8716,7.3571,0.3919,3.3487,6.3684,0.1547,14.7974,77.2933,0.0,1.8583,0.0193,0.0328,0.8028,0.007,2.5686,2.3447,Investor
228000,female,Deniz,Pektemek,Bursa,Denizli,Turkey,26,24.3346,10.0343,96.82,0.0024,0.2076,10.9003,0.7154,9.1854,4.9865,0.9525,2.8336,9.2316,3.2152,11.3833,63.793,23.8158,1.8101,0.0238,0.0,2.2382,0.057,3.0668,29.3805,Investor
393673,female,Julie,Warren,Drogheda,Westmeath,Ireland,37,35.0101,6.0836,180.4062,1.5525,0.0027,9.0306,0.8649,3.2779,5.3083,0.6269,3.8281,6.7312,3.6391,15.0627,59.6147,38.7576,1.845,0.1045,0.0079,7.3783,0.0105,4.0064,41.5478,Investor
316916,female,Dália,Lima,Barbacena,Rio de Janeiro,Brazil,37,18.0969,40.5934,210.1792,0.0,0.019,8.753,0.6975,1.9705,7.2826,0.4745,5.1415,6.4687,3.2797,16.5564,39.3505,19.9109,2.2807,0.0614,0.0054,2.5689,0.019,4.7059,37.017,Investor
398186,female,Louise,Pearson,Lusk,Waterford,Ireland,53,2.9084,42.1083,146.4648,1.4406,0.0,2.1274,2.2765,9.1176,9.775,0.8884,6.041,7.9095,2.583,14.523,351.902,3.4236,2.5433,0.2145,0.3471,6.8241,0.0045,5.2095,23.7037,Investor
223193,female,Phoebe,Thomas,Gloucester,Dumfries and Galloway,United Kingdom,28,19.8041,4.6002,149.512,1.623,0.0508,6.5971,0.4185,9.6018,6.5238,1.7951,5.3006,10.5745,3.9604,13.9253,0.0,23.1507,2.0187,2.2685,0.0,7.3196,0.8926,3.8758,56.4684,Investor
